Kepler I.D.-----Channel

[2302092]--------[84]

-TTYPE1--------TTYPE8------------TTYPE4-----------TTYPE15------------TTYPE17-----------TTYPE6

['TIME']---['PDCSAP_FLUX']---['SAP_FLUX']---['MOM_CENTR1']---['MOM_CENTR2']---['SAP_BKG']

['BJD - 2454833']--['e-/s']--------['e-/s']---------['pixel']---------['pixel']----------['e-/s']

CROWDSAP --- 0.9987

2302092

169.765914354,  21393.7,  15649.1,  701.715861381,  855.155454347,  806.674
169.78634868,  21734.7,  15891.9,  701.716139995,  855.15384934,  807.327
169.806782805,  21114.0,  15447.6,  701.714960349,  855.154856658,  804.73
169.82721713,  19962.4,  14623.9,  701.71135843,  855.15630927,  806.266
169.847651255,  19057.6,  13976.3,  701.711695018,  855.158793047,  807.979
169.86808558,  19797.9,  14503.9,  701.71169063,  855.154984028,  806.774
169.888519704,  21146.6,  15465.6,  701.714655324,  855.152994023,  806.951
169.908953928,  22035.1,  16099.8,  701.714861965,  855.149736289,  806.351
169.929388252,  21902.9,  16004.2,  701.715295045,  855.151943549,  807.175
169.949822375,  20792.9,  15210.9,  701.71358769,  855.152251599,  805.667
169.970256598,  19260.2,  14115.1,  701.710784729,  855.156076406,  806.315
169.990690922,  17604.4,  12931.6,  701.706815904,  855.15910903,  806.866
170.011125144,  18041.8,  13242.0,  701.707898714,  855.158323838,  806.339
170.031559267,  19688.7,  14415.8,  701.710819861,  855.153148459,  805.793
170.051993489,  20977.2,  15333.4,  701.713184245,  855.150653191,  807.343
170.072427711,  21714.9,  15858.3,  701.714345057,  855.148880453,  806.638
170.092861932,  21430.1,  15653.0,  701.713523768,  855.147792531,  806.161
170.113296154,  20465.3,  14962.4,  701.712855845,  855.150607824,  805.887
170.133730475,  19279.6,  14114.7,  701.71007935,  855.153593771,  805.535
170.154164695,  19294.6,  14124.8,  701.709255714,  855.153006886,  805.198
170.195033036,  21730.1,  15864.4,  701.712525787,  855.146749078,  804.39
170.215467256,  22081.5,  16114.1,  701.713726924,  855.146662707,  805.086
170.235901476,  21346.0,  15588.1,  701.712359884,  855.146904398,  804.271
170.256335695,  19947.0,  14588.3,  701.709415106,  855.149842168,  804.818
170.276770014,  18166.2,  13316.1,  701.704533183,  855.152944185,  804.67
170.297204133,  17532.0,  12863.0,  701.703595778,  855.155582266,  804.298
170.317638352,  19012.1,  13917.4,  701.706368176,  855.151474101,  804.182
170.33807257,  20458.2,  14949.8,  701.710803562,  855.147825532,  803.577
170.358506788,  21483.1,  15680.1,  701.711404491,  855.146714678,  803.77
170.378941006,  21640.7,  15791.6,  701.711766824,  855.145451354,  804.523
