Kepler I.D.-----Channel

[4150611]--------[68]

-TTYPE1--------TTYPE8------------TTYPE4-----------TTYPE15------------TTYPE17-----------TTYPE6

['TIME']---['PDCSAP_FLUX']---['SAP_FLUX']---['MOM_CENTR1']---['MOM_CENTR2']---['SAP_BKG']

['BJD - 2454833']--['e-/s']--------['e-/s']---------['pixel']---------['pixel']----------['e-/s']

CROWDSAP --- 0.9996

4150611

169.765836846,  1.03595e+07,  1.04267e+07,  577.30957722,  46.1835745826,  17720.1
169.786271119,  1.03758e+07,  1.04237e+07,  577.309426998,  46.1835424078,  17694.3
169.806705192,  1.03952e+07,  1.04602e+07,  577.309453592,  46.1766466643,  17670.6
169.827139465,  1.0376e+07,  1.04428e+07,  577.309397825,  46.1800248155,  17683.5
169.847573538,  1.03563e+07,  1.0413e+07,  577.308858118,  46.1865121785,  17693.1
169.86800781,  1.03715e+07,  1.04323e+07,  577.308977377,  46.1820933512,  17688.2
169.888441882,  1.03613e+07,  1.04177e+07,  577.308654354,  46.1856825972,  17688.9
169.908876054,  1.03648e+07,  1.0423e+07,  577.308759556,  46.1844528584,  17683.4
169.929310326,  1.04169e+07,  1.04714e+07,  577.308557552,  46.1701115413,  17677.8
169.949744397,  1.0348e+07,  1.04041e+07,  577.308355021,  46.1883900553,  17700.4
169.970178568,  1.0398e+07,  1.04537e+07,  577.308301741,  46.1753715469,  17665.7
169.990612839,  1.03296e+07,  1.03859e+07,  577.308218129,  46.1925622459,  17641.3
170.01104701,  1.03366e+07,  1.03894e+07,  577.308302104,  46.1922796755,  17668.5
170.03148108,  1.0345e+07,  1.04001e+07,  577.30803093,  46.1894581424,  17678.7
170.05191525,  1.03151e+07,  1.03673e+07,  577.307647966,  46.1970459499,  17652.2
170.07234942,  1.03654e+07,  1.04199e+07,  577.307745053,  46.1832792093,  17664.1
170.092783589,  1.03337e+07,  1.03865e+07,  577.307395239,  46.1926521407,  17654.5
170.113217758,  1.03597e+07,  1.04117e+07,  577.307444296,  46.186961758,  17606.2
170.133652027,  1.03443e+07,  1.03942e+07,  577.307184538,  46.1913000392,  17633.3
170.154086196,  1.03699e+07,  1.04201e+07,  577.30700166,  46.1854167656,  17654.5
170.194954433,  1.03911e+07,  1.04409e+07,  577.306619641,  46.1808771787,  17631.4
170.2153886,  1.04037e+07,  1.04517e+07,  577.306351596,  46.1770294512,  17627.1
170.235822768,  1.03955e+07,  1.04433e+07,  577.306193196,  46.1803512516,  17626.0
170.256256936,  1.03919e+07,  1.04402e+07,  577.305982896,  46.1797060986,  17615.5
170.276691203,  1.03746e+07,  1.04209e+07,  577.305643344,  46.1852919587,  17603.6
170.29712527,  1.03556e+07,  1.04027e+07,  577.305673725,  46.1895352474,  17580.1
170.317559436,  1.03843e+07,  1.04305e+07,  577.305399181,  46.1834876463,  17626.0
170.337993602,  1.03535e+07,  1.04036e+07,  577.305137249,  46.1892027676,  17596.3
170.358427769,  1.03896e+07,  1.04333e+07,  577.30529001,  46.1832708193,  17598.2
170.378861934,  1.03878e+07,  1.04338e+07,  577.305178905,  46.1826664295,  17594.5
170.3992961,  1.03527e+07,  1.03985e+07,  577.304477938,  46.1908690208,  17583.1
170.419730365,  1.03989e+07,  1.04444e+07,  577.304674987,  46.1802471257,  17577.4
170.44016443,  1.0343e+07,  1.03868e+07,  577.304094568,  46.1936342365,  17597.3
170.460598595,  1.04078e+07,  1.04546e+07,  577.304045314,  46.1757443555,  17580.9
170.481032659,  1.037e+07,  1.04136e+07,  577.304007351,  46.1876538561,  17584.2
