Kepler I.D.-----Channel

[3542573]--------[81]

-TTYPE1--------TTYPE8------------TTYPE4-----------TTYPE15------------TTYPE17-----------TTYPE6

['TIME']---['PDCSAP_FLUX']---['SAP_FLUX']---['MOM_CENTR1']---['MOM_CENTR2']---['SAP_BKG']

['BJD - 2454833']--['e-/s']--------['e-/s']---------['pixel']---------['pixel']----------['e-/s']

CROWDSAP --- 0.9954

3542573

735.383329426,  200086.0,  188665.0,  913.310614949,  436.040204685,  2698.35
735.403762517,  200099.0,  188675.0,  913.310899051,  436.040123358,  2701.12
735.424195608,  200083.0,  188661.0,  913.310871171,  436.039950661,  2701.54
735.444628699,  200057.0,  188639.0,  913.31105645,  436.040000577,  2703.64
735.465061791,  200023.0,  188610.0,  913.311396424,  436.039898033,  2703.62
735.485494883,  200040.0,  188629.0,  913.311209821,  436.039411068,  2702.01
735.505927975,  199980.0,  188576.0,  913.311446109,  436.039428002,  2704.58
735.526361068,  199951.0,  188550.0,  913.311437032,  436.039298583,  2704.87
735.546794161,  199953.0,  188553.0,  913.311625925,  436.038962609,  2702.92
735.567227354,  199940.0,  188543.0,  913.31177982,  436.039029056,  2703.98
735.587660348,  199918.0,  188524.0,  913.311911465,  436.038650887,  2705.76
735.608093542,  199868.0,  188478.0,  913.311836946,  436.038493116,  2704.2
735.628526636,  199868.0,  188480.0,  913.312175831,  436.038408271,  2705.62
735.648959631,  199859.0,  188471.0,  913.31228048,  436.038295577,  2706.57
735.669392826,  199840.0,  188453.0,  913.312267572,  436.038064182,  2705.57
735.689825921,  199810.0,  188422.0,  913.312579348,  436.038021812,  2707.06
735.710258917,  199812.0,  188423.0,  913.31230258,  436.037694317,  2707.93
735.730692113,  199762.0,  188378.0,  913.312443468,  436.037594491,  2707.33
735.751125209,  199761.0,  188379.0,  913.31259098,  436.037511107,  2707.67
735.771558206,  199747.0,  188367.0,  913.312684761,  436.037477678,  2707.71
735.791991403,  199710.0,  188333.0,  913.312638341,  436.037341939,  2708.48
735.8124245,  199676.0,  188297.0,  913.3127288,  436.037329734,  2708.56
735.832857598,  199699.0,  188312.0,  913.31272222,  436.037050894,  2706.58
735.853290696,  199688.0,  188295.0,  913.312969727,  436.036996997,  2710.13
735.873723694,  199684.0,  188287.0,  913.31303079,  436.036875969,  2709.84
735.894156893,  199653.0,  188261.0,  913.312922356,  436.036636327,  2708.7
735.914589992,  199638.0,  188255.0,  913.313278074,  436.036701503,  2708.69
735.935023091,  199617.0,  188245.0,  913.313272106,  436.036497811,  2710.33
735.955456191,  199588.0,  188226.0,  913.313155449,  436.036382007,  2711.27
735.975889291,  199538.0,  188182.0,  913.313553251,  436.036349053,  2712.02
735.996322391,  199559.0,  188199.0,  913.313535253,  436.036180803,  2711.59
736.016755592,  199553.0,  188187.0,  913.313577508,  436.036113352,  2712.4
736.037188593,  199541.0,  188169.0,  913.313856126,  436.035991362,  2712.88
736.057621794,  199532.0,  188158.0,  913.313630993,  436.035771611,  2711.57
736.078054896,  199531.0,  188156.0,  913.313743795,  436.035644118,  2715.62
736.098487898,  199522.0,  188148.0,  913.313966042,  436.035559753,  2713.24
736.118921101,  199518.0,  188140.0,  913.313759785,  436.035417258,  2713.22
736.139354203,  199512.0,  188127.0,  913.313894355,  436.035345136,  2712.96
736.159787206,  199489.0,  188096.0,  913.314227471,  436.035507806,  2713.96
736.18022041,  199502.0,  188102.0,  913.313986423,  436.035309653,  2713.85
736.200653514,  199494.0,  188093.0,  913.314271666,  436.035336194,  2716.05
736.221086518,  199492.0,  188094.0,  913.314117033,  436.035040817,  2716.46
736.241519722,  199455.0,  188066.0,  913.314277738,  436.035031367,  2716.03
736.261952827,  199413.0,  188036.0,  913.314242701,  436.034986203,  2719.22
736.282386032,  199435.0,  188063.0,  913.314152,  436.034668292,  2715.89
736.302819037,  199450.0,  188081.0,  913.314280782,  436.034634354,  2717.93
736.323252143,  199426.0,  188061.0,  913.314364274,  436.034511929,  2716.14
736.343685349,  199417.0,  188054.0,  913.314379175,  436.034411052,  2715.83
736.364118356,  199425.0,  188060.0,  913.314291561,  436.034445986,  2714.89
736.384551463,  199429.0,  188060.0,  913.314676357,  436.034403637,  2717.55
736.40498467,  199427.0,  188056.0,  913.314350275,  436.034173243,  2717.13
736.425417677,  199436.0,  188062.0,  913.314426132,  436.034198296,  2719.48
736.445850785,  199435.0,  188059.0,  913.314735508,  436.034076206,  2718.91
736.466283893,  199432.0,  188056.0,  913.314580191,  436.034005476,  2718.16
736.486717002,  199437.0,  188063.0,  913.314810122,  436.033999719,  2718.47
736.50715021,  199452.0,  188079.0,  913.314912197,  436.033713051,  2719.78
736.52758322,  199475.0,  188100.0,  913.314913441,  436.033833367,  2722.09
736.548016329,  199464.0,  188088.0,  913.31504626,  436.033814536,  2721.96
736.568449539,  199486.0,  188104.0,  913.314978315,  436.033524121,  2719.25
736.588882649,  199485.0,  188096.0,  913.315065809,  436.033382207,  2722.77
736.60931566,  199489.0,  188093.0,  913.315041996,  436.033512941,  2723.87
736.62974887,  199530.0,  188125.0,  913.315052371,  436.033441629,  2722.54
736.650181982,  199559.0,  188149.0,  913.314868389,  436.033306034,  2722.79
736.670614993,  199553.0,  188144.0,  913.315177129,  436.032993614,  2723.79
736.691048205,  199571.0,  188165.0,  913.315109929,  436.033121928,  2722.5
736.711481317,  199586.0,  188186.0,  913.315348728,  436.032883422,  2723.79
736.73191453,  199605.0,  188214.0,  913.31549752,  436.032964448,  2724.68
736.752347543,  199554.0,  188175.0,  913.315162055,  436.032583643,  2723.77
736.772780656,  199589.0,  188213.0,  913.315441193,  436.032809462,  2724.85
736.793213869,  199593.0,  188219.0,  913.31576644,  436.032625755,  2724.65
736.813646883,  199622.0,  188245.0,  913.315372487,  436.032472073,  2725.04
736.834079998,  199637.0,  188257.0,  913.315650441,  436.032660088,  2723.8
736.854513212,  199628.0,  188246.0,  913.315845328,  436.032534022,  2725.56
736.874946227,  199665.0,  188281.0,  913.315545445,  436.032298271,  2726.94
736.895379442,  199676.0,  188292.0,  913.315816046,  436.032291203,  2725.84
736.915812558,  199694.0,  188312.0,  913.315704861,  436.032216751,  2725.28
736.936245574,  199691.0,  188310.0,  913.315537346,  436.032144624,  2727.55
736.95667879,  199759.0,  188372.0,  913.315961458,  436.032154022,  2728.99
736.977111907,  199774.0,  188380.0,  913.316063114,  436.032008474,  2727.93
736.997545024,  199798.0,  188393.0,  913.315788255,  436.031640619,  2729.82
737.017978141,  199867.0,  188446.0,  913.316155839,  436.031901405,  2726.93
737.038411259,  199870.0,  188437.0,  913.31586859,  436.031397095,  2728.98
737.058844377,  199890.0,  188444.0,  913.315886623,  436.031407367,  2731.12
737.079277495,  199921.0,  188465.0,  913.316248441,  436.031456782,  2728.28
737.099710614,  199975.0,  188515.0,  913.316186378,  436.031120364,  2730.2
737.120143733,  199950.0,  188500.0,  913.316218482,  436.031541632,  2733.43
737.140576852,  199930.0,  188499.0,  913.316420446,  436.031609279,  2731.96
737.161009972,  199934.0,  188529.0,  913.316249361,  436.031442123,  2734.1
737.181443092,  199974.0,  188594.0,  913.316319882,  436.031579962,  2733.31
737.201876212,  199980.0,  188617.0,  913.316487369,  436.031403032,  2732.3
737.222309333,  200030.0,  188660.0,  913.316383358,  436.03143475,  2731.38
737.242742554,  200071.0,  188668.0,  913.316610454,  436.031152678,  2733.45
737.263175575,  200129.0,  188672.0,  913.316420468,  436.031051373,  2735.85
737.283608697,  200234.0,  188715.0,  913.316539118,  436.030879149,  2735.51
737.324474941,  200265.0,  188695.0,  913.316903434,  436.030905797,  2734.8
737.344908164,  200360.0,  188808.0,  913.316779717,  436.03107448,  2735.08
737.365341287,  200304.0,  188800.0,  913.316582898,  436.030833574,  2735.83
737.385774311,  200308.0,  188851.0,  913.316682539,  436.03063242,  2735.98
737.406207535,  200281.0,  188858.0,  913.316660705,  436.030510909,  2733.7
737.426640659,  200337.0,  188922.0,  913.316911804,  436.030714801,  2737.96
737.447073683,  200369.0,  188947.0,  913.316508126,  436.030219738,  2737.18
737.467506908,  200382.0,  188949.0,  913.31684867,  436.03036617,  2737.14
737.487940033,  200440.0,  188996.0,  913.316942423,  436.030320891,  2736.91
737.508373059,  200477.0,  189031.0,  913.316938038,  436.030011077,  2736.85
737.528806284,  200503.0,  189059.0,  913.317141624,  436.030015011,  2740.34
737.54923941,  200514.0,  189076.0,  913.316872196,  436.029875244,  2735.21
737.569672637,  200390.0,  188964.0,  913.317092943,  436.029663401,  2738.45
737.590105664,  200576.0,  189143.0,  913.317293362,  436.029624917,  2738.78
737.610538791,  200573.0,  189148.0,  913.317144716,  436.029548379,  2739.55
737.630972019,  200627.0,  189207.0,  913.317074909,  436.029581615,  2737.03
737.651405046,  200624.0,  189214.0,  913.317342714,  436.029867256,  2739.0
737.671838175,  200269.0,  188888.0,  913.317104901,  436.029561304,  2741.91
737.692271403,  197100.0,  185916.0,  913.317072273,  436.029246523,  2737.6
737.712704532,  192203.0,  181315.0,  913.317328439,  436.029353077,  2740.42
737.733137561,  187191.0,  176600.0,  913.317469582,  436.029547271,  2738.56
737.753570791,  183424.0,  173051.0,  913.31717394,  436.029084439,  2740.3
737.774003821,  182055.0,  171755.0,  913.317384919,  436.029247931,  2739.95
737.794437051,  183502.0,  173106.0,  913.317314713,  436.029025768,  2739.43
737.814870182,  187168.0,  176546.0,  913.317321748,  436.028831242,  2737.69
737.835303213,  192236.0,  181309.0,  913.317459313,  436.02887226,  2738.59
737.855736444,  197324.0,  186098.0,  913.317362454,  436.028819847,  2739.52
737.876169576,  200497.0,  189093.0,  913.317655013,  436.028917895,  2739.42
737.896602608,  200967.0,  189552.0,  913.317615364,  436.028880863,  2740.82
737.91703584,  200985.0,  189584.0,  913.317500502,  436.028616029,  2740.67
737.937468973,  200968.0,  189578.0,  913.317807036,  436.028824856,  2741.43
737.957902206,  200995.0,  189607.0,  913.317869761,  436.028622794,  2740.83
737.978335239,  200996.0,  189606.0,  913.317746646,  436.028358057,  2741.11
737.998768373,  201037.0,  189638.0,  913.317886733,  436.028522763,  2742.05
738.019201607,  201085.0,  189678.0,  913.317919821,  436.028522705,  2743.79
738.039634641,  201069.0,  189657.0,  913.317785178,  436.028400114,  2745.13
738.060067776,  201116.0,  189699.0,  913.318067905,  436.028378854,  2743.6
738.080501011,  201117.0,  189698.0,  913.317985649,  436.028200172,  2742.82
738.100934046,  201137.0,  189715.0,  913.317989193,  436.028276292,  2745.66
738.121367182,  201159.0,  189734.0,  913.318186457,  436.028252265,  2743.63
738.141800418,  201201.0,  189773.0,  913.317970645,  436.027938537,  2745.24
738.162233455,  201208.0,  189780.0,  913.318280091,  436.028117463,  2745.06
738.182666691,  201222.0,  189794.0,  913.318227381,  436.027789698,  2745.78
738.203099828,  201235.0,  189808.0,  913.318237334,  436.027722395,  2746.68
738.223532966,  201286.0,  189855.0,  913.318448985,  436.027937873,  2745.51
738.243966104,  201283.0,  189850.0,  913.318345139,  436.027847917,  2745.69
738.264399242,  201298.0,  189860.0,  913.318272348,  436.027548548,  2746.01
738.28483238,  201312.0,  189868.0,  913.31837514,  436.027579748,  2746.84
738.305265519,  201353.0,  189903.0,  913.31821611,  436.02723584,  2748.31
738.325698658,  201339.0,  189889.0,  913.318369677,  436.027318519,  2748.78
738.346131798,  201337.0,  189891.0,  913.31862626,  436.027340529,  2751.76
738.366565038,  201341.0,  189905.0,  913.318647346,  436.027113124,  2751.17
738.386998078,  201376.0,  189950.0,  913.318614258,  436.027272647,  2748.84
738.407431319,  201354.0,  189938.0,  913.318623512,  436.02710537,  2748.62
738.42786436,  201342.0,  189932.0,  913.318657393,  436.027100775,  2750.2
738.448297501,  201385.0,  189968.0,  913.318688899,  436.027071849,  2750.31
738.468730743,  201399.0,  189972.0,  913.318859669,  436.026882364,  2751.21
738.489163784,  201433.0,  189991.0,  913.31871,  436.026805149,  2748.12
738.509596927,  201441.0,  189991.0,  913.31892443,  436.027028664,  2750.38
738.530030169,  201453.0,  190000.0,  913.319110561,  436.02667094,  2749.93
738.550463212,  201458.0,  190006.0,  913.318877009,  436.026521397,  2749.46
738.570896356,  201472.0,  190023.0,  913.319095096,  436.026772931,  2751.77
738.591329599,  201470.0,  190022.0,  913.31903599,  436.026346295,  2749.02
738.611762643,  201480.0,  190029.0,  913.318956605,  436.026268975,  2751.73
738.632195888,  201496.0,  190039.0,  913.319129735,  436.026352434,  2749.64
738.652629032,  201512.0,  190051.0,  913.319116402,  436.026240372,  2751.62
738.673062077,  201513.0,  190054.0,  913.318973487,  436.026192342,  2751.99
738.693495323,  201515.0,  190061.0,  913.319426057,  436.026235132,  2753.32
738.713928469,  201519.0,  190074.0,  913.319192909,  436.025793262,  2754.31
738.734361615,  201522.0,  190083.0,  913.319322259,  436.02581869,  2753.25
738.754794761,  201494.0,  190061.0,  913.31946952,  436.025873565,  2754.99
738.775227908,  201492.0,  190057.0,  913.319338959,  436.025656071,  2756.06
738.795661055,  201511.0,  190069.0,  913.319518606,  436.025794254,  2755.11
738.816094202,  201536.0,  190086.0,  913.31956752,  436.025797569,  2754.38
738.83652735,  201558.0,  190099.0,  913.319626814,  436.025679872,  2754.23
738.856960598,  201553.0,  190089.0,  913.319674536,  436.025605128,  2755.82
738.877393747,  201545.0,  190081.0,  913.319759446,  436.02537767,  2754.45
738.897826796,  201555.0,  190094.0,  913.319364949,  436.02526125,  2754.96
738.918260045,  201553.0,  190101.0,  913.319643034,  436.025420488,  2754.92
738.938693194,  201531.0,  190089.0,  913.319646749,  436.025300049,  2755.74
738.959126244,  201513.0,  190081.0,  913.319775142,  436.02521466,  2757.53
738.979559495,  201520.0,  190091.0,  913.31973777,  436.025024539,  2756.73
738.999992645,  201525.0,  190093.0,  913.319722728,  436.024895275,  2757.82
739.020425696,  201532.0,  190093.0,  913.319798677,  436.024913864,  2757.18
739.040858947,  201538.0,  190091.0,  913.320116115,  436.024900411,  2760.52
